,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
9,528,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,False,90,0,0,0,3,0,0,0,0,0,0,0,6,17.8,0.5,0.0,1.8,1,0.00,0.00,0.00,2.17,45,-537,18266,418,955
10,528,109,8,0,True,2024-11-09T15:00:00Z,0,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,183,18747,1006,823
11,528,119,15,1,False,2024-11-25T20:00:00Z,0,2,12,False,33,0,0,0,0,0,0,0,0,0,0,0,9,12.0,0.4,0.0,1.2,0,0.00,0.01,0.01,0.35,45,-1193,17737,150,1343
12,528,129,1,0,True,2024-11-30T17:30:00Z,2,5,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-461,17362,95,556
13,528,137,11,1,False,2024-12-03T20:15:00Z,3,1,14,False,90,0,0,0,3,0,0,0,0,0,0,0,10,15.8,11.9,41.0,6.9,1,0.38,0.02,0.40,1.67,44,-955,16411,28,983
14,528,150,20,2,True,2024-12-09T20:00:00Z,2,1,15,False,90,0,0,0,1,0,0,0,0,0,0,0,13,19.4,0.8,11.0,3.1,1,0.19,0.02,0.21,1.63,44,-267,16226,135,402
0,530,7,2,5,True,2024-08-17T16:30:00Z,1,2,1,False,90,0,1,0,2,0,0,0,0,0,0,0,8,3.4,20.8,35.0,5.9,1,1.10,0.12,1.22,2.03,50,0,210697,0,0
1,530,14,7,8,False,2024-08-24T14:00:00Z,0,2,2,False,77,1,0,1,0,0,0,0,1,0,0,1,28,36.0,14.8,33.0,8.4,1,0.15,0.10,0.25,1.32,50,9279,237434,22938,13659
2,530,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,False,13,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,8.0,0.7,0,0.13,0.08,0.21,0.76,50,69691,326006,113077,43386
3,530,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,False,45,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.7,8.0,1.0,1,0.07,0.00,0.07,0.78,50,3390,332326,51985,48595
4,530,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,False,52,0,0,0,1,0,0,0,1,0,0,0,9,13.0,12.7,21.0,4.7,0,0.06,0.13,0.19,1.26,50,-21052,311866,10799,31851
5,530,53,4,10,False,2024-09-28T14:00:00Z,1,1,6,False,90,1,0,0,1,0,0,0,0,0,0,3,34,58.0,44.4,31.0,13.3,1,0.22,0.08,0.30,0.37,50,-49555,262770,6057,55612
6,530,70,10,2,True,2024-10-05T14:00:00Z,4,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,12,16.2,13.8,14.0,4.4,1,0.38,0.01,0.39,0.65,50,51114,320395,65617,14503
7,530,79,18,1,False,2024-10-19T11:30:00Z,4,1,8,False,60,0,0,0,4,0,0,0,1,0,0,0,2,12.0,2.3,2.0,1.6,1,0.00,0.02,0.02,1.51,50,-12396,306248,16091,28487
8,530,90,14,1,True,2024-10-27T14:00:00Z,2,1,9,False,45,0,0,0,1,0,0,0,0,0,0,0,4,8.0,2.4,12.0,2.2,0,0.02,0.01,0.03,0.63,50,-18626,288168,6663,25289
9,530,97,16,0,False,2024-11-02T15:00:00Z,3,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-18709,270223,8672,27381
10,530,109,8,3,True,2024-11-09T15:00:00Z,0,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,12,11.2,4.3,2.0,1.8,1,0.00,0.11,0.11,1.11,50,-30645,239519,3355,34000
11,530,119,15,10,False,2024-11-25T20:00:00Z,0,2,12,False,90,1,0,1,0,0,0,0,0,0,0,2,35,52.4,2.4,36.0,9.1,1,0.31,0.00,0.31,1.69,49,-21128,219120,2842,23970
12,530,129,1,1,True,2024-11-30T17:30:00Z,2,5,13,False,90,0,0,0,5,0,0,0,1,0,0,0,8,15.2,1.4,35.0,5.2,1,0.08,0.01,0.09,3.60,49,-1898,218107,10941,12839
13,530,137,11,2,False,2024-12-03T20:15:00Z,3,1,14,False,61,0,0,0,2,0,0,0,0,0,0,0,2,0.0,11.8,25.0,3.2,1,0.19,0.06,0.25,1.10,49,-1754,217224,12121,13875
14,530,150,20,9,True,2024-12-09T20:00:00Z,2,1,15,False,90,1,0,0,1,0,0,0,0,0,0,2,22,30.4,0.9,25.0,5.6,1,0.11,0.01,0.12,1.63,49,-4793,212445,8234,13027
0,587,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,False,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6.0,4.4,0,0.00,0.17,0.17,0.27,60,0,86458,0,0
1,587,14,7,0,False,2024-08-24T14:00:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-11819,84926,5711,17530
2,587,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,False,4,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,19.0,2.2,0,0.06,0.00,0.06,0.22,59,-26016,61287,2798,28814
3,587,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,False,45,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.7,2.0,0.9,0,0.00,0.01,0.01,0.76,58,-10579,53894,3370,13949
4,587,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,False,53,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.9,0.0,0.5,1,0.00,0.01,0.01,1.20,58,-4992,49964,1332,6324
5,587,53,4,1,False,2024-09-28T14:00:00Z,1,1,6,False,14,0,0,0,0,0,0,0,0,0,0,0,2,1.0,3.3,5.0,0.9,0,0.05,0.00,0.05,0.04,58,-3005,47946,3028,6033
6,587,70,10,1,True,2024-10-05T14:00:00Z,4,1,7,False,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.13,57,-2316,46604,2991,5307
7,587,79,18,1,False,2024-10-19T11:30:00Z,4,1,8,False,29,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.0,4.0,0.7,0,0.00,0.02,0.02,0.41,57,-3597,43580,937,4534
8,587,90,14,7,True,2024-10-27T14:00:00Z,2,1,9,False,45,1,0,0,1,0,0,0,1,0,0,2,30,48.8,39.4,33.0,12.1,0,0.53,0.17,0.70,0.63,57,-1187,42834,1062,2249
9,587,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,False,45,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.1,0.0,0.9,1,0.00,0.05,0.05,1.43,57,9403,53726,11384,1981
10,587,109,8,3,True,2024-11-09T15:00:00Z,0,0,11,False,82,0,0,1,0,0,0,0,0,0,0,0,6,16.4,29.6,19.0,6.5,1,0.28,0.16,0.44,1.11,57,517,54487,4773,4256
11,587,119,15,3,False,2024-11-25T20:00:00Z,0,2,12,False,83,0,0,1,0,0,0,0,0,0,0,0,9,4.8,3.8,6.0,1.5,1,0.00,0.02,0.02,1.63,57,-2894,52035,2081,4975
12,587,129,1,0,True,2024-11-30T17:30:00Z,2,5,13,False,45,0,0,0,5,0,0,0,1,0,0,0,-1,8.0,0.3,0.0,0.8,1,0.00,0.00,0.00,3.27,57,-1778,50577,1316,3094
13,587,137,11,4,False,2024-12-03T20:15:00Z,3,1,14,False,45,0,1,0,2,0,0,0,0,0,0,0,17,23.8,37.7,18.0,8.0,0,0.26,0.64,0.90,0.79,57,-1617,49340,1741,3358
14,587,150,20,2,True,2024-12-09T20:00:00Z,2,1,15,False,72,0,0,0,1,0,0,0,0,0,0,0,9,5.8,56.6,25.0,8.7,1,0.09,0.42,0.51,1.22,57,-1109,48470,1206,2315
0,588,7,2,2,True,2024-08-17T16:30:00Z,1,2,1,False,84,0,0,0,2,0,0,0,0,0,0,0,15,5.6,1.9,1.0,0.9,1,0.02,0.03,0.05,1.96,50,0,5566,0,0
1,588,14,7,3,False,2024-08-24T14:00:00Z,0,2,2,False,90,0,0,1,0,0,0,0,0,0,0,0,11,9.6,0.5,4.0,1.4,1,0.02,0.00,0.02,1.35,50,-84,7203,675,759
2,588,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,False,90,0,0,0,3,0,0,0,1,0,0,0,9,8.2,3.1,1.0,1.2,1,0.01,0.00,0.01,3.00,50,-38,8277,1374,1412
3,588,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,False,69,0,0,0,1,0,0,0,1,0,0,0,7,5.0,2.9,2.0,1.0,1,0.00,0.01,0.01,0.86,50,-306,8542,880,1186
4,588,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,False,37,0,0,0,2,0,0,0,0,0,0,0,3,5.0,1.4,0.0,0.6,1,0.00,0.01,0.01,0.93,50,-380,8404,288,668
5,588,53,4,2,False,2024-09-28T14:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,11,22.4,13.3,1.0,3.7,1,0.01,0.02,0.03,0.37,50,-509,8095,351,860
6,588,70,10,2,True,2024-10-05T14:00:00Z,4,1,7,False,69,0,0,0,1,0,0,0,0,0,0,0,12,12.4,2.1,0.0,1.5,1,0.00,0.01,0.01,0.52,49,-111,8252,518,629
7,588,79,18,2,False,2024-10-19T11:30:00Z,4,1,8,False,69,0,0,0,4,0,0,0,0,0,0,0,15,23.6,2.8,0.0,2.6,1,0.00,0.00,0.00,1.82,49,-213,8260,342,555
8,588,90,14,2,True,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,21,11.8,1.8,0.0,1.4,1,0.00,0.01,0.01,2.02,49,-127,8232,231,358
9,588,97,16,0,False,2024-11-02T15:00:00Z,3,0,10,False,45,0,0,0,1,0,0,0,1,0,0,0,-1,6.0,1.0,0.0,0.7,1,0.00,0.01,0.01,1.43,49,21,8419,415,394
10,588,109,8,3,True,2024-11-09T15:00:00Z,0,0,11,False,66,0,0,1,0,0,0,0,0,0,0,0,15,20.6,2.0,7.0,3.0,1,0.02,0.01,0.03,1.05,49,-251,8242,225,476
11,588,119,15,1,False,2024-11-25T20:00:00Z,0,2,12,False,6,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.3,0.0,0.2,0,0.00,0.00,0.00,0.07,49,-240,8104,158,398
12,588,129,1,1,True,2024-11-30T17:30:00Z,2,5,13,False,13,0,0,0,0,0,0,0,0,0,0,0,5,5.2,14.5,5.0,2.5,0,0.06,0.01,0.07,0.22,49,-205,7940,89,294
13,588,137,11,0,False,2024-12-03T20:15:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-92,7922,190,282
14,588,150,20,0,True,2024-12-09T20:00:00Z,2,1,15,False,3,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.17,48,-115,7855,205,320
0,591,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,False,5,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.07,45,0,39237,0,0
1,591,14,7,1,False,2024-08-24T14:00:00Z,0,2,2,False,2,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.03,45,-2308,43788,1860,4168
2,591,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5661,39794,1099,6760
3,591,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3886,37733,1305,5191
4,591,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2335,36088,899,3234
5,591,53,4,2,False,2024-09-28T14:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,10,23.2,0.9,8.0,3.2,1,0.10,0.01,0.11,0.37,44,-2387,34162,993,3380
6,591,70,10,2,True,2024-10-05T14:00:00Z,4,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,18,19.4,0.3,0.0,2.0,1,0.00,0.00,0.00,0.65,44,-172,34677,1736,1908
7,591,79,18,0,False,2024-10-19T11:30:00Z,4,1,8,False,90,0,0,0,4,0,0,0,0,0,0,0,2,27.0,10.5,2.0,4.0,1,0.00,0.01,0.01,1.92,44,-838,34172,911,1749
8,591,90,14,1,True,2024-10-27T14:00:00Z,2,1,9,False,45,0,0,0,1,0,0,0,0,0,0,0,3,9.8,0.4,2.0,1.2,0,0.00,0.00,0.00,0.63,44,-1021,33301,434,1455
9,591,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,False,90,0,0,0,3,0,0,0,0,0,0,0,2,11.2,1.2,2.0,1.4,1,0.00,0.00,0.00,2.17,44,-769,32749,573,1342
10,591,109,8,6,True,2024-11-09T15:00:00Z,0,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,24,16.4,10.4,0.0,2.7,1,0.00,0.00,0.00,1.11,43,-455,32500,716,1171
11,591,119,15,1,False,2024-11-25T20:00:00Z,0,2,12,False,56,0,0,0,0,0,0,0,0,0,0,0,8,11.2,0.2,0.0,1.1,1,0.00,0.00,0.00,1.34,43,499,33403,1535,1036
12,591,129,1,0,True,2024-11-30T17:30:00Z,2,5,13,False,90,0,0,0,5,0,0,0,0,0,0,0,-3,18.0,0.4,0.0,1.8,1,0.00,0.00,0.00,3.60,43,-1069,32269,475,1544
13,591,137,11,0,False,2024-12-03T20:15:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-20,32423,1222,1242
14,591,150,20,1,True,2024-12-09T20:00:00Z,2,1,15,False,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.17,43,-1779,30564,115,1894
0,654,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,False,20,0,0,0,0,0,0,0,1,0,0,0,-1,7.2,0.3,0.0,0.8,0,0.00,0.00,0.00,0.68,50,538,875,741,203
1,654,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,False,36,0,0,0,0,0,0,0,1,0,0,0,1,0.4,1.8,11.0,1.3,0,0.09,0.01,0.10,0.99,50,105,1174,291,186
2,654,53,4,1,False,2024-09-28T14:00:00Z,1,1,6,False,45,0,0,0,0,0,0,0,0,0,0,0,9,10.4,11.3,17.0,3.9,0,0.06,0.04,0.10,0.11,50,107,1470,408,301
3,654,70,10,1,True,2024-10-05T14:00:00Z,4,1,7,False,20,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.7,1.0,0.1,0,0.04,0.00,0.04,0.13,50,56,1665,331,275
4,654,79,18,0,False,2024-10-19T11:30:00Z,4,1,8,False,29,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,11.8,2.0,1.3,0,0.00,0.01,0.01,0.41,50,-84,1722,149,233
5,654,90,14,1,True,2024-10-27T14:00:00Z,2,1,9,False,45,0,0,0,0,0,0,0,0,0,0,0,2,1.2,16.5,2.0,2.0,1,0.00,0.03,0.03,1.48,50,-71,1745,100,171
6,654,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,False,45,0,0,0,2,0,0,0,0,0,0,0,2,0.6,2.7,0.0,0.3,0,0.00,0.01,0.01,0.74,50,60,1907,236,176
7,654,109,8,1,True,2024-11-09T15:00:00Z,0,0,11,False,23,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.6,2.0,0.6,0,0.04,0.01,0.05,0.06,50,16,2020,177,161
8,654,119,15,3,False,2024-11-25T20:00:00Z,0,2,12,False,83,0,0,1,0,0,0,0,0,0,0,0,15,4.0,12.1,14.0,3.0,1,0.13,0.07,0.20,1.63,50,-81,2032,111,192
9,654,129,1,5,True,2024-11-30T17:30:00Z,2,5,13,False,77,0,1,0,5,0,0,0,0,0,0,0,20,17.0,15.5,2.0,3.5,1,0.00,0.23,0.23,3.38,50,34,2166,168,134
10,654,137,11,2,False,2024-12-03T20:15:00Z,3,1,14,False,61,0,0,0,2,0,0,0,0,0,0,0,21,10.8,43.8,29.0,8.4,1,0.18,0.12,0.30,1.10,50,551,2843,697,146
11,654,150,20,2,True,2024-12-09T20:00:00Z,2,1,15,False,63,0,0,1,0,0,0,0,1,0,0,0,12,3.2,5.7,7.0,1.6,1,0.18,0.06,0.24,0.79,50,62,2965,335,273
0,204,8,4,0,False,2024-08-18T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,43430,0,0
1,204,14,19,0,True,2024-08-24T14:00:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5751,41187,612,6363
2,204,29,16,3,False,2024-08-31T14:00:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,4,0,11,30.8,0.0,0.0,3.1,1,0.00,0.00,0.00,1.04,44,-3688,38643,2023,5711
3,204,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,False,90,0,0,0,2,0,0,0,0,0,4,0,9,31.8,10.0,0.0,4.2,1,0.00,0.00,0.00,1.21,44,6188,47098,13234,7046
4,204,41,2,1,False,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,3,0,0,0,0,0,0,0,-3,4.4,0.0,0.0,0.4,1,0.00,0.00,0.00,1.73,44,1482,48928,4119,2637
5,204,60,12,2,True,2024-09-28T16:30:00Z,1,2,6,False,90,0,0,0,2,0,0,0,0,0,4,0,12,35.6,0.0,0.0,3.6,1,0.00,0.00,0.00,2.54,44,-1655,47561,3942,5597
6,204,63,4,2,False,2024-10-05T14:00:00Z,5,3,7,False,90,0,0,0,5,0,0,0,0,0,7,0,2,53.2,0.0,0.0,5.3,1,0.00,0.00,0.00,4.25,44,5249,54120,8352,3103
7,204,80,13,0,True,2024-10-20T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1804,52725,3151,4955
8,204,84,5,0,False,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3147,49576,977,4124
9,204,100,7,0,True,2024-11-02T17:30:00Z,2,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2896,46804,797,3693
10,204,110,17,0,True,2024-11-09T15:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-757,46472,1569,2326
11,204,115,9,0,False,2024-11-23T15:00:00Z,1,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2545,43844,386,2931
12,204,130,3,0,True,2024-11-30T15:00:00Z,2,4,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1203,42872,634,1837
13,204,134,8,0,False,2024-12-04T19:30:00Z,4,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1316,41654,518,1834
14,204,150,19,1,False,2024-12-09T20:00:00Z,2,1,15,False,90,0,0,0,2,0,0,0,0,0,2,0,5,21.4,0.0,0.0,2.1,1,0.00,0.00,0.00,1.01,43,-1582,40149,229,1811
0,533,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,83,0,0,0,2,0,0,0,0,0,0,0,6,9.0,3.5,1.0,1.4,1,0.02,0.02,0.04,1.24,45,0,204670,0,0
1,533,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,False,67,0,1,0,5,0,0,0,1,0,0,0,-4,14.0,10.7,6.0,3.1,1,0.06,0.16,0.22,1.24,45,-2373,221512,12481,14854
2,533,29,16,1,False,2024-08-31T14:00:00Z,1,1,3,False,59,0,0,0,1,0,0,0,0,0,0,0,-2,8.0,23.5,25.0,5.7,1,0.34,0.02,0.36,0.36,45,17280,251262,40003,22723
3,533,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,False,85,0,0,0,2,0,0,0,1,0,0,0,5,18.0,2.4,6.0,2.6,1,0.00,0.03,0.03,0.83,45,-34240,217568,13336,47576
4,533,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,False,90,0,0,0,3,0,0,0,1,0,0,0,-3,4.6,4.4,16.0,2.5,1,0.13,0.02,0.15,1.73,45,-25930,192717,1994,27924
5,533,60,12,9,True,2024-09-28T16:30:00Z,1,2,6,False,90,1,0,0,2,0,0,0,0,0,0,2,25,48.4,24.3,33.0,10.6,1,0.38,0.02,0.40,2.54,44,-14394,179591,8380,22774
6,533,63,4,9,False,2024-10-05T14:00:00Z,5,3,7,False,90,1,1,0,5,0,0,0,0,0,0,0,17,62.8,52.4,23.0,13.8,1,0.06,0.22,0.28,4.25,44,41214,225739,51485,10271
7,533,80,13,1,True,2024-10-20T13:00:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,1,28.0,11.2,0.0,3.9,1,0.00,0.00,0.00,1.62,44,90783,322178,107923,17140
8,533,84,5,6,False,2024-10-26T14:00:00Z,2,2,9,False,90,1,0,0,2,0,0,0,1,0,0,0,16,46.8,13.3,17.0,7.7,1,0.06,0.01,0.07,1.31,45,189718,518504,198670,8952
9,533,100,7,1,True,2024-11-02T17:30:00Z,2,2,10,False,90,0,0,0,2,0,0,0,0,0,0,0,-2,5.4,2.8,8.0,1.6,1,0.07,0.02,0.09,2.51,46,577774,1115819,590895,13121
10,533,110,17,6,True,2024-11-09T15:00:00Z,2,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,19,11.2,1.8,13.0,2.6,1,0.09,0.08,0.17,0.66,47,215623,1337818,235871,20248
11,533,115,9,2,False,2024-11-23T15:00:00Z,1,4,12,False,90,0,0,0,1,0,0,0,0,0,0,0,20,30.0,2.5,4.0,3.7,1,0.00,0.01,0.01,1.03,48,197648,1529665,240205,42557
12,533,130,3,0,True,2024-11-30T15:00:00Z,2,4,13,False,90,0,0,0,4,0,0,0,0,0,0,0,2,21.0,9.1,10.0,4.0,1,0.05,0.03,0.08,3.29,48,193566,1733451,213042,19476
13,533,134,8,0,False,2024-12-04T19:30:00Z,4,0,14,False,90,0,0,0,4,0,0,0,0,0,0,0,5,17.6,1.4,4.0,2.3,1,0.00,0.06,0.06,1.02,49,32979,1764987,98673,65694
14,533,150,19,4,False,2024-12-09T20:00:00Z,2,1,15,False,85,0,1,0,2,0,0,0,0,0,0,0,18,34.2,25.4,7.0,6.7,1,0.04,0.09,0.13,0.91,49,-116000,1642653,37339,153339
0,535,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,56,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,1.0,0.0,1,0.07,0.00,0.07,0.99,50,0,3071,0,0
1,535,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,False,67,0,0,0,5,0,0,0,0,0,0,0,4,2.4,0.8,2.0,0.5,1,0.00,0.01,0.01,1.24,50,14,3919,478,464
2,535,29,16,6,False,2024-08-31T14:00:00Z,1,1,3,False,74,1,0,0,1,0,0,0,1,0,0,0,19,32.0,1.8,9.0,4.3,1,0.07,0.00,0.07,0.69,50,-169,4097,494,663
3,535,40,15,3,True,2024-09-15T15:30:00Z,1,2,4,False,70,0,0,1,0,0,0,0,0,0,0,0,5,5.4,12.9,4.0,2.2,1,0.07,0.01,0.08,0.71,50,2062,7220,3220,1158
4,535,41,2,3,False,2024-09-21T14:00:00Z,3,1,5,False,70,0,0,1,0,0,0,0,0,0,0,0,7,3.2,23.1,4.0,3.0,1,0.00,0.19,0.19,0.45,50,659,8030,1475,816
5,535,60,12,1,True,2024-09-28T16:30:00Z,1,2,6,False,52,0,0,0,1,0,0,0,0,0,0,0,8,9.2,19.8,23.0,5.2,1,0.04,0.07,0.11,1.56,50,80,8359,1365,1285
6,535,63,4,4,False,2024-10-05T14:00:00Z,5,3,7,False,13,0,1,0,1,0,0,0,0,0,0,0,13,17.2,10.6,6.0,3.4,0,0.00,0.00,0.00,1.10,50,119,8662,1178,1059
7,535,80,13,1,True,2024-10-20T13:00:00Z,1,2,8,False,1,0,0,0,1,0,0,0,0,0,0,0,4,7.0,0.0,0.0,0.7,0,0.00,0.00,0.00,0.32,50,-533,8333,509,1042
8,535,84,5,0,False,2024-10-26T14:00:00Z,2,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,164,8595,859,695
9,535,100,7,1,True,2024-11-02T17:30:00Z,2,2,10,False,27,0,0,0,1,0,0,0,0,0,0,0,6,6.2,14.8,0.0,2.1,0,0.00,0.17,0.17,1.32,50,-671,8018,491,1162
10,535,110,17,0,True,2024-11-09T15:00:00Z,2,0,11,False,45,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.8,8.0,0.5,0,0.03,0.00,0.03,0.20,50,-278,7823,487,765
11,535,115,9,2,False,2024-11-23T15:00:00Z,1,4,12,False,86,0,0,0,1,0,0,0,0,0,0,0,6,5.2,2.5,4.0,1.2,1,0.00,0.02,0.02,0.97,50,-694,7213,162,856
12,535,130,3,5,True,2024-11-30T15:00:00Z,2,4,13,False,63,0,1,0,3,0,0,0,0,0,0,0,18,20.0,18.0,2.0,4.0,1,0.00,0.10,0.10,2.40,50,24,7330,491,467
13,535,134,8,0,False,2024-12-04T19:30:00Z,4,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,587,8048,1136,549
14,535,150,19,1,False,2024-12-09T20:00:00Z,2,1,15,False,28,0,0,0,1,0,0,0,0,0,0,0,2,3.2,0.3,11.0,1.5,0,0.14,0.00,0.14,0.14,50,-820,7243,130,950
0,541,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,False,33,0,0,0,1,0,0,0,0,0,0,0,9,13.8,16.2,17.0,4.7,0,0.06,0.02,0.08,0.25,65,0,197434,0,0
1,541,20,6,6,True,2024-08-25T13:00:00Z,2,6,2,False,67,1,0,0,5,0,0,0,0,0,0,0,34,39.6,26.8,44.0,11.0,1,0.93,0.20,1.13,1.24,65,-22455,188122,11678,34133
2,541,29,16,2,False,2024-08-31T14:00:00Z,1,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,15,5.0,36.5,14.0,5.6,1,0.24,0.34,0.58,1.04,65,71541,282792,104815,33274
3,541,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,10,14.2,8.9,47.0,7.0,1,0.18,0.02,0.20,1.21,65,-40589,242998,22327,62916
